City,Location,Building,Floor,Room
Nanaimo,VIHA-NMMC-Nanaimo Millstone Medical Centre-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-NMRI-Nanaimo MRI,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Main Building,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor,Main Building,0,-
Nanaimo,VIHA-NRGH-Nanaimo Regional General Hospital-Payroll Portable-1st Floor,Main Building,0,-
Nanaimo,VIHA-NSFC-Nanaimo Seafield Crescent,Main Building,0,-
Nanaimo,VIHA-NSFC-Nanaimo Seafield Crescent-Main Building,Main Building,0,-
Nanaimo,VIHA-NSFC-Nanaimo Seafield Crescent-Main Building-1st Floor,Main Building,0,-
Nanaimo,VIHA-NSFC-Nanaimo Seafield Crescent-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-NSFC-Nanaimo Seafield Crescent-Main Building-Basement 1,Main Building,0,-
Nanaimo,VIHA-NSL-Nanaimo Serenity Lodge,Main Building,0,-
Nanaimo,VIHA-NSL-Nanaimo Serenity Lodge-Main Building,Main Building,0,-
Nanaimo,VIHA-NSL-Nanaimo Serenity Lodge-Main Building-1st Floor,Main Building,0,-
Nanaimo,VIHA-NWPS-Nanaimo Wentworth & Prideaux Street-Main Building,Main Building,0,-
Nanaimo,VIHA-NWPS-Nanaimo Wentworth & Prideaux Street-Main Building-1st Floor,Main Building,0,-
Nanaimo,VIHA-NWPS-Nanaimo Wentworth & Prideaux Street-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care,Main Building,0,-
Nanaimo,VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building,Main Building,0,-
Nanaimo,VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-NWR-Nanaimo Waddington Road-Main Building,Main Building,0,-
Nanaimo,VIHA-NWR-Nanaimo Waddington Road-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-NWTR-Nanaimo Wellington Road-Main Building-1st Floor,Main Building,0,-
Nanaimo,VIHA-NWTR-Nanaimo Wellington Road-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-NWWSA-Nanaimo Wentworth Street Annex,Main Building,0,-
Nanaimo,VIHA-NWWSA-Nanaimo Wentworth Street Annex-Annex,Main Building,0,-
Nanaimo,VIHA-NWWSA-Nanaimo Wentworth Street Annex-Annex-1st Floor,Main Building,0,-
Nanaimo,VIHA-NWWSA-Nanaimo Wentworth Street Annex-Annex-Basement 1,Main Building,0,-
Nanaimo,VIHA-NWWS-Nanaimo Wentworth Street,Main Building,0,-
Nanaimo,VIHA-NWWS-Nanaimo Wentworth Street-Main Building,Main Building,0,-
Nanaimo,VIHA-NWWS-Nanaimo Wentworth Street-Main Building-1st Floor,Main Building,0,-
Nanaimo,VIHA-NWWS-Nanaimo Wentworth Street-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-NWWS-Nanaimo Wentworth Street-Main Building-3rd Floor,Main Building,0,-
Nanaimo,VIHA-NYFAS-Nanaimo Discovery Youth & Family Substance Use Services,Main Building,0,-
Nanaimo,VIHA-NYFAS-Nanaimo Discovery Youth & Family Substance Use Services-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-RCO-Regional Corporate Office,Main Building,0,-
Nanaimo,VIHA-RCO-Regional Corporate Office-Main Building-2nd Floor,Main Building,0,-
Nanaimo,VIHA-Sat Lab-Satellite Laboratory-Main Building,Main Building,0,-
Nanaimo,VIHA-Sat Lab-Satellite Laboratory-Main Building-1st Floor,Main Building,0,-
North Pender Island,VIHA-PIHU-Pender Island Health Unit-Main Building-1st Floor,Main Building,0,-
Parksville,VIHA-OHC-Oceanside Health Centre,Main Building,0,-
Parksville,VIHA-OHC-Oceanside Health Centre-Main Building,Main Building,0,-
Parksville,VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor,Main Building,0,-
Parksville,VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor,Main Building,0,-
Parksville,VIHA-PFP-Parksville Family Place,Main Building,0,-
Parksville,VIHA-PFP-Parksville Family Place-Main Building-1st Floor,Main Building,0,-
Parksville,VIHA-PFP-Parksville Family Place-Main Building-2nd Floor,Main Building,0,-
Parksville,VIHA-PQHU-Parksville/Qualicum Health Unit,Main Building,0,-
Parksville,VIHA-TLLTC-Trillium Lodge,Main Building,0,-
Parksville,VIHA-TLLTC-Trillium Lodge-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-KHCPA-Kiwanis Hilton Centre Port Alberni-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-PACDF-Port Alberni Community Dialysis Facility-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-PAHC-Port Alberni Health Centre-Main Building-2nd Floor,Main Building,0,-
Port Alberni,VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-WCGH-West Coast General Hospital,Main Building,0,-
Port Alberni,VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor,Main Building,0,-
Port Alberni,VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor,Main Building,0,-
Port Alberni,VIHA-WRC-Westhaven-Main Building-1st Floor,Main Building,0,-
Port Alice,VIHA-PAH-Port Alice Health Center-Main Building-1st Floor,Main Building,0,-
Port Hardy,VIHA-ERM-Eagle Ridge Manor,Main Building,0,-
Port Hardy,VIHA-ERM-Eagle Ridge Manor-Main Building-1st Floor,Main Building,0,-
Port Hardy,VIHA-PHFP-Port Hardy Family Practice-Main Building,Main Building,0,-
Port Hardy,VIHA-PHFP-Port Hardy Family Practice-Main Building-1st Floor,Main Building,0,-
Port Hardy,VIHA-PHHC-Port Hardy Health Centre,Main Building,0,-
Port Hardy,VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor,Main Building,0,-
Port Hardy,VIHA-PHH-Port Hardy Hospital,Main Building,0,-
Port Hardy,VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor,Main Building,0,-
Port Hardy,VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor,Main Building,0,-
Port Hardy,VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor,Main Building,0,-
Port McNeill,VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor,Main Building,0,-
Port McNeill,VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor,Main Building,0,-
Qualicum Beach,VIHA-AGRC-Arranglen Gardens-Main Building-1st Floor,Main Building,0,-
Qualicum Beach,VIHA-EPLTC-Eagle Park,Main Building,0,-
Qualicum Beach,VIHA-EPLTC-Eagle Park-Main Building-1st Floor,Main Building,0,-
Qualicum Beach,VIHA-QBCC-Qualicum Beach Civic Center Restorative Health-Main Building,Main Building,0,-
Qualicum Beach,VIHA-QBCC-Qualicum Beach Civic Center Restorative Health-Main Building-1st Floor,Main Building,0,-
Quathiaski Cove,VIHA-QIMC-Quadra Island Medical Clinic-Main Building-1st Floor,Main Building,0,-
Quathiaski Cove,VIHA-Quathiaski Cove,Main Building,0,-
Saanichton,NTT-Microserve-Warehouse-Victoria,Main Building,0,-
Saanichton,VIHA-PHU-Peninsula Health Unit,Main Building,0,-
Saanichton,VIHA-PHU-Peninsula Health Unit-Main Building-1st Floor,Main Building,0,-
Saanichton,VIHA-PHU-Peninsula Health Unit-Main Building-2nd Floor,Main Building,0,-
Saanichton,VIHA-SCHS-Saanich Community Health Services - Orca Building,Main Building,0,-
Saanichton,VIHA-SPH-Saanich Peninsula Hospital,Main Building,0,-
Saanichton,VIHA-SPH-Saanich Peninsula Hospital-Main Building,Main Building,0,-
Saanichton,VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor,Main Building,0,-
Saanichton,VIHA-SPH-Saanich Peninsula Hospital-Main Building-Basement 1,Main Building,0,-
Salt Spring Island,VIHA-LMH-Lady Minto Hospital,Main Building,0,-
Salt Spring Island,VIHA-LMH-Lady Minto Hospital-Lionel Beach Annex-1st Floor,Main Building,0,-
Salt Spring Island,VIHA-LMH-Lady Minto Hospital-Lionel Beach Annex-2nd Floor,Main Building,0,-
Salt Spring Island,VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor,Main Building,0,-
Salt Spring Island,VIHA-LMH-Lady Minto Hospital-Main Building-Basement 1,Main Building,0,-
Salt Spring Island,VIHA-SSCHC-Salt Spring Island Creek House-Main Building-1st Floor,Main Building,0,-
Salt Spring Island,VIHA-SSMHSU-Salt Spring Mental Health Substance Use Services-Main Building-1st Floor,Main Building,0,-
Sidney,VIHA-SIDL-Sidney Lab-Main Building-1st Floor,Main Building,0,-
Sointula,VIHA-SHC-Sointula Health Clinic-Main Building-1st Floor,Main Building,0,-
Sooke,VIHA-CASA-Sooke Health Unit Public Health Nursing-Main Building-1st Floor,Main Building,0,-
Sooke,VIHA-SIHN-Sooke Integrated Health Network-Main Building-1st Floor,Main Building,0,-
Tahsis,VIHA-THC-Tahsis Health Centre-Main Building-1st Floor,Main Building,0,-
Tofino,VIHA-CFP-Coastal Family Place-Main Building-1st Floor,Main Building,0,-
Tofino,VIHA-TGH-Tofino General Hospital-Main Building,Main Building,0,-
Tofino,VIHA-TGH-Tofino General Hospital-Main Building-1st Floor,Main Building,0,-
Tofino,VIHA-TGH-Tofino General Hospital-Main Building-Basement 1,Main Building,0,-
Ucluelet,VIHA-UFT-Ucluelet Family Ties-Main Building-1st Floor,Main Building,0,-
Ucluelet,VIHA-ULS-Ucluelet Lab Services-Main Building-1st Floor,Main Building,0,-
Ucluelet,VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor,Main Building,0,-
Ucluelet,VIHA-WCMHAS-West Coast Mental Health & Addiction Services-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-ABER-Aberdeen Hospital,Main Building,0,-
Victoria,VIHA-ABER-Aberdeen Hospital-Main Building,Main Building,0,-
Victoria,VIHA-ABER-Aberdeen Hospital-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-ABER-Aberdeen Hospital-Main Building-2nd Floor,Main Building,0,-
Victoria,VIHA-ABER-Aberdeen Hospital-Main Building-3rd Floor,Main Building,0,-
Victoria,VIHA-ABER-Aberdeen Hospital-Main Building-Basement 1,Main Building,0,-
Victoria,VIHA-ADSC-Alcohol & Drug Services Clinic,Main Building,0,-
Victoria,VIHA-ADSC-Alcohol & Drug Services Clinic-Main Building,Main Building,0,-
Victoria,VIHA-ADSC-Alcohol & Drug Services Clinic-Main Building-2nd Floor,Main Building,0,-
Victoria,VIHA-AHRF-Adanac House Residential Facility-Main Building,Main Building,0,-
Victoria,VIHA-AHRF-Adanac House Residential Facility-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-AWL-Admirals Walk Lab-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-BSRF-Blackwood Suites Residential Facility-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-CARF-Caribbean Apartments Residential Facility-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-CCHW-Alex & Jo Campbell Centre for Health and Wellness-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-CSNP-Community Service Centre-Main Building,Main Building,0,-
Victoria,VIHA-CVAVKR-Old Blanshard Elementary School Building: COVID-IMS,Main Building,0,-
Victoria,VIHA-DARS-Drug & Alcohol Rehab Society-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-DOS-Downtown Outreach Services-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-DVUPCC-Downtown Victoria Urgent Primary Care Centre,Main Building,0,-
Victoria,VIHA-ECS-Esquimalt Comerford Street-Main Building,Main Building,0,-
Victoria,VIHA-ECS-Esquimalt Comerford Street-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-ECV-Eagle Creek Village-Building 7-3rd Floor,Main Building,0,-
Victoria,VIHA-EHU-Esquimalt Health Unit-Main Building,Main Building,0,-
Victoria,VIHA-EHU-Esquimalt Health Unit-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-EHU-Esquimalt Health Unit-Main Building-2nd Floor,Main Building,0,-
Victoria,VIHA-EMP-Eric Martin Pavilion,Main Building,0,-
Victoria,VIHA-EMP-Eric Martin Pavilion-Eric Martin Pavilion,Main Building,0,-
Victoria,VIHA-EMP-Eric Martin Pavilion-Eric Martin Pavilion-1st Floor,Main Building,0,-
Victoria,VIHA-EMP-Eric Martin Pavilion-Eric Martin Pavilion-2nd Floor,Main Building,0,-
Victoria,VIHA-EMP-Eric Martin Pavilion-Eric Martin Pavilion-3rd Floor,Main Building,0,-
Victoria,VIHA-EMP-Eric Martin Pavilion-Eric Martin Pavilion-4th Floor,Main Building,0,-
Victoria,VIHA-EMP-Eric Martin Pavilion-Eric Martin Pavilion-5th Floor,Main Building,0,-
Victoria,VIHA-EMP-Eric Martin Pavilion-Eric Martin Pavilion-6th Floor,Main Building,0,-
Victoria,VIHA-EUPCC-Esquimalt Urgent Primary Care Centre-Main Building,Main Building,0,-
Victoria,VIHA-EUPCC-Esquimalt Urgent Primary Care Centre-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-EWHU-Esquimalt/Westshore Health Unit,Main Building,0,-
Victoria,VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building,Main Building,0,-
Victoria,VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-2nd Floor,Main Building,0,-
Victoria,VIHA-FRMC-Fort Royal Medical Centre,Main Building,0,-
Victoria,VIHA-FRMC-Fort Royal Medical Centre-Main Building-4th Floor,Main Building,0,-
Victoria,VIHA-GHHU-Gordon Head/ Oak Bay Health Unit,Main Building,0,-
Victoria,VIHA-GHHU-Gordon Head/ Oak Bay Health Unit-Main Building,Main Building,0,-
Victoria,VIHA-GHHU-Gordon Head/ Oak Bay Health Unit-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-GHRC-Gordon Head Recreation Centre-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital-Chandler Unit-1st Floor,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital-Fairfield Unit,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital-Main Building-2nd Floor,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital-Main Building-3rd Floor,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital-Main Building-Basement,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital-Main Building-Basement 1,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital-Richmond Unit,Main Building,0,-
Victoria,VIHA-GLEN-Glengarry Hospital-Richmond Unit-2nd Floor,Main Building,0,-
Victoria,VIHA-GRH-Gorge Road Hospital,Main Building,0,-
Victoria,VIHA-GRH-Gorge Road Hospital-Main Building,Main Building,0,-
Victoria,VIHA-GRH-Gorge Road Hospital-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor,Main Building,0,-
Victoria,VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor,Main Building,0,-
Victoria,VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor,Main Building,0,-
Victoria,VIHA-GSRF-Garden Street Residential Facility-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-GVHF-Victoria Hospitals Foundation,Main Building,0,-
Victoria,VIHA-GVHF-Victoria Hospitals Foundation-Wilson Block-1st Floor,Main Building,0,-
Victoria,VIHA-GVHU-Gateway Village Health Unit,Main Building,0,-
Victoria,VIHA-GVHU-Gateway Village Health Unit-Main Building,Main Building,0,-
Victoria,VIHA-GVHU-Gateway Village Health Unit-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-HPMH-Holly Place-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-HSHC-Hillside Seniors Health Centre,Main Building,0,-
Victoria,VIHA-HSHC-Hillside Seniors Health Centre-Main Building,Main Building,0,-
Victoria,VIHA-HSHC-Hillside Seniors Health Centre-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-HW-Heritage Woods-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-IMHS-Island Mental Health Service,Main Building,0,-
Victoria,VIHA-IMHS-Island Mental Health Service-Main Building-2nd Floor,Main Building,0,-
Victoria,VIHA-JBUPCC-James Bay Urgent Primary Care Clinic,Main Building,0,-
Victoria,VIHA-JBYC-James Bay Youth Clinic,Main Building,0,-
Victoria,VIHA-JBYC-James Bay Youth Clinic-Main Building,Main Building,0,-
Victoria,VIHA-JBYC-James Bay Youth Clinic-Main Building-2nd Floor,Main Building,0,-
Victoria,VIHA-MUN-Munro Centre-Island Ultrasound-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-NQUPCC-North Quadra Urgent and Primary Care Centre-Main Building,Main Building,0,-
Victoria,VIHA-NQUPCC-North Quadra Urgent and Primary Care Centre-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-PHRF-Panama House Residential Facility-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-PRIO-Priory Hospital-Heritage Woods,Main Building,0,-
Victoria,VIHA-PRIO-Priory Hospital-Heritage Woods-1st Floor,Main Building,0,-
Victoria,VIHA-PRIO-Priory Hospital-Hiscock,Main Building,0,-
Victoria,VIHA-PRIO-Priory Hospital-Hiscock-1st Floor,Main Building,0,-
Victoria,VIHA-PRIO-Priory Hospital-Priory Hospital-1st Floor,Main Building,0,-
Victoria,VIHA-PRIO-Priory Hospital-Rosewood Cottage-1st Floor,Main Building,0,-
Victoria,VIHA-PSMH-Pembroke Street Mental Health,Main Building,0,-
Victoria,VIHA-PSMH-Pembroke Street Mental Health-Main Building,Main Building,0,-
Victoria,VIHA-PSMH-Pembroke Street Mental Health-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Fisher Building,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Fisher Building-1st Floor,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Jack Ledger Building,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Jack Ledger Building-1st Floor,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Jack Ledger Building-Basement 1,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Main Building,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Main Building-2nd Floor,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Pearkes Building,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Pearkes Building-1st Floor,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Pearkes Building-Basement 1,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Queen Alexandra Main,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Queen Alexandra Main-1st Floor,Main Building,0,-
Victoria,VIHA-QAC-Queen Alexandra Centre for Children-Queen Alexandra Main-Basement 1,Main Building,0,-
Victoria,VIHA-RARF-Rockland Apartments Residential Facility-Main Building,Main Building,0,-
Victoria,VIHA-RARF-Rockland Apartments Residential Facility-Main Building-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Adanac Services-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Administrative Building,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Administrative Building-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Administrative Building-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Administrative Building-3rd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Administrative Building-Basement 1,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Coronation Annex,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Coronation Annex-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Coronation Annex-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-4th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-Basement 1,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-3rd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-4th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-5th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-6th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-Basement 1,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-3rd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-Basement 1,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Parkade/Security Complex,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Parkade/Security Complex-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Parkade/Security Complex-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-0th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-3rd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-4th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-Basement 1,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Rixford Building-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Rixford Building-Basement 1,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Block,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Block-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Block-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Block-3rd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Block-4th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Block-Basement 1,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-2nd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-3rd Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-4th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-5th Floor,Main Building,0,-
Victoria,VIHA-RJH-Royal Jubilee Hospital-West Block,Main Building,0,-
